city,区/市/县/旗,基站标识eNodeBID,小区标识（CellID）,k,基站中文名,扇区中文名,longitude,latitude,站点类型,设备厂家,扇区覆盖区域类型,农村/城区大类,物理小区标识(PCI),TAC,频段指示,天线方位角（度）,数据最近更新日期,id,tf, 
新余市,分宜县,1041408,145,1041408_145,XY_HBNB_DT_分宜洞村乡$洞村沧上村隧道F2DC_L,XY_HB_L_DT_分宜洞村乡$洞村沧上村隧道F2DC-1,114.819991,28.042131,宏站,华为,农村,农村,123,29725,5,110,2017/9/29 0:00,98673,农村, 
新余市,分宜县,1041408,146,1041408_146,XY_HBNB_DT_分宜洞村乡$洞村沧上村隧道F2DC_L,XY_HB_L_DT_分宜洞村乡$洞村沧上村隧道F2DC-2,114.819991,28.042131,宏站,华为,农村,农村,124,29725,5,200,2017/9/29 0:00,98674,农村, 
新余市,分宜县,1041408,147,1041408_147,XY_HBNB_DT_分宜洞村乡$洞村沧上村隧道F2DC_L,XY_HB_L_DT_分宜洞村乡$洞村沧上村隧道F2DC-3,114.819991,28.042131,宏站,华为,农村,农村,125,29725,5,330,2017/9/29 0:00,98675,农村, 
新余市,分宜县,1041409,145,1041409_145,XY_HBNB_DT_分宜钤山砻里村$钤山山下村林场F2FD_L,XY_HB_L_DT_分宜钤山砻里村$钤山山下村林场F2FD-1,114.64895,27.74282,宏站,华为,农村,农村,141,29725,5,0,2017/9/29 0:00,98676,农村, 
新余市,分宜县,1041409,146,1041409_146,XY_HBNB_DT_分宜钤山砻里村$钤山山下村林场F2FD_L,XY_HB_L_DT_分宜钤山砻里村$钤山山下村林场F2FD-2,114.64895,27.74282,宏站,华为,农村,农村,142,29725,5,100,2017/9/29 0:00,98677,农村, 
新余市,分宜县,1041409,147,1041409_147,XY_HBNB_DT_分宜钤山砻里村$钤山山下村林场F2FD_L,XY_HB_L_DT_分宜钤山砻里村$钤山山下村林场F2FD-3,114.64895,27.74282,宏站,华为,农村,农村,143,29725,5,200,2017/9/29 0:00,98678,农村, 
新余市,分宜县,1041410,145,1041410_145,XY_HBNB_DT_分宜钤山新祉村$钤山堂下贺元F2QS_L,XY_HB_L_DT_分宜钤山新祉村$钤山堂下贺元F2QS-1,114.668323,27.70611,宏站,华为,农村,农村,243,29725,5,40,2017/9/29 0:00,98679,农村, 
新余市,分宜县,1041410,146,1041410_146,XY_HBNB_DT_分宜钤山新祉村$钤山堂下贺元F2QS_L,XY_HB_L_DT_分宜钤山新祉村$钤山堂下贺元F2QS-2,114.668323,27.70611,宏站,华为,农村,农村,244,29725,5,160,2017/9/29 0:00,98680,农村, 
新余市,分宜县,1041410,147,1041410_147,XY_HBNB_DT_分宜钤山新祉村$钤山堂下贺元F2QS_L,XY_HB_L_DT_分宜钤山新祉村$钤山堂下贺元F2QS-3,114.668323,27.70611,宏站,华为,农村,农村,245,29725,5,300,2017/9/29 0:00,98681,农村, 
新余市,分宜县,1041412,145,1041412_145,XY_HBNB_DT_分宜钤山苑坑村$钤山龙源村F2QS_L,XY_HB_L_DT_分宜钤山苑坑村$钤山龙源村F2QS-1,114.70049,27.65472,宏站,华为,农村,农村,231,29461,5,60,2017/9/29 0:00,98682,农村, 
新余市,分宜县,1041412,146,1041412_146,XY_HBNB_DT_分宜钤山苑坑村$钤山龙源村F2QS_L,XY_HB_L_DT_分宜钤山苑坑村$钤山龙源村F2QS-2,114.70049,27.65472,宏站,华为,农村,农村,232,29461,5,150,2017/9/29 0:00,98683,农村, 
新余市,分宜县,1041412,147,1041412_147,XY_HBNB_DT_分宜钤山苑坑村$钤山龙源村F2QS_L,XY_HB_L_DT_分宜钤山苑坑村$钤山龙源村F2QS-3,114.70049,27.65472,宏站,华为,农村,农村,233,29461,5,320,2017/9/29 0:00,98684,农村, 
新余市,分宜县,1041414,145,1041414_145,XY_HBNB_DT_分宜双林大坑杨桥煤矿$凤阳礼堂F2YQ_L,XY_HB_L_DT_分宜双林大坑杨桥煤矿$凤阳礼堂F2YQ-1,114.659779,27.908214,宏站,华为,农村,农村,453,29725,5,30,2017/9/29 0:00,98685,农村, 
新余市,分宜县,1041414,146,1041414_146,XY_HBNB_DT_分宜双林大坑杨桥煤矿$凤阳礼堂F2YQ_L,XY_HB_L_DT_分宜双林大坑杨桥煤矿$凤阳礼堂F2YQ-2,114.659779,27.908214,宏站,华为,农村,农村,454,29725,5,190,2017/9/29 0:00,98686,农村, 
新余市,分宜县,1041414,147,1041414_147,XY_HBNB_DT_分宜双林大坑杨桥煤矿$凤阳礼堂F2YQ_L,XY_HB_L_DT_分宜双林大坑杨桥煤矿$凤阳礼堂F2YQ-3,114.659779,27.908214,宏站,华为,农村,农村,455,29725,5,290,2017/9/29 0:00,98687,农村, 
新余市,分宜县,1041415,145,1041415_145,XY_HBNB_DT_分宜双林镇$双林大姜村F2SL_L,XY_HB_L_DT_分宜双林镇$双林大姜村F2SL-1,114.730903,27.954687,宏站,华为,农村,农村,66,29467,5,60,2017/9/29 0:00,98688,农村, 
新余市,分宜县,1041415,146,1041415_146,XY_HBNB_DT_分宜双林镇$双林大姜村F2SL_L,XY_HB_L_DT_分宜双林镇$双林大姜村F2SL-2,114.730903,27.954687,宏站,华为,农村,农村,67,29467,5,180,2017/9/29 0:00,98689,农村, 
新余市,分宜县,1041415,147,1041415_147,XY_HBNB_DT_分宜双林镇$双林大姜村F2SL_L,XY_HB_L_DT_分宜双林镇$双林大姜村F2SL-3,114.730903,27.954687,宏站,华为,农村,农村,68,29467,5,320,2017/9/29 0:00,98690,农村, 
新余市,分宜县,1041416,145,1041416_145,XY_HBNB_DT_分宜双林镇$双林花石岭村F2SL_L,XY_HB_L_DT_分宜双林镇$双林花石岭村F2SL-1,114.746944,27.911458,宏站,华为,农村,农村,89,29725,5,30,2017/9/29 0:00,98691,农村, 
新余市,分宜县,1041416,146,1041416_146,XY_HBNB_DT_分宜双林镇$双林花石岭村F2SL_L,XY_HB_L_DT_分宜双林镇$双林花石岭村F2SL-2,114.746944,27.911458,宏站,华为,农村,农村,87,29725,5,220,2017/9/29 0:00,98692,农村, 
新余市,分宜县,1041416,147,1041416_147,XY_HBNB_DT_分宜双林镇$双林花石岭村F2SL_L,XY_HB_L_DT_分宜双林镇$双林花石岭村F2SL-3,114.746944,27.911458,宏站,华为,农村,农村,88,29725,5,290,2017/9/29 0:00,98693,农村, 
新余市,分宜县,1041419,145,1041419_145,XY_HBNB_DT_分宜洋江乡$洋江湾头村F2HK_L,XY_HB_L_DT_分宜洋江乡$洋江湾头村F2HK-1,114.566084,27.84764,宏站,华为,农村,农村,24,29725,5,20,2017/9/29 0:00,98694,农村, 
新余市,分宜县,1041419,146,1041419_146,XY_HBNB_DT_分宜洋江乡$洋江湾头村F2HK_L,XY_HB_L_DT_分宜洋江乡$洋江湾头村F2HK-2,114.566084,27.84764,宏站,华为,农村,农村,25,29725,5,90,2017/9/29 0:00,98695,农村, 
新余市,分宜县,1041419,147,1041419_147,XY_HBNB_DT_分宜洋江乡$洋江湾头村F2HK_L,XY_HB_L_DT_分宜洋江乡$洋江湾头村F2HK-3,114.566084,27.84764,宏站,华为,农村,农村,26,29725,5,300,2017/9/29 0:00,98696,农村, 
新余市,分宜县,1041521,145,1041521_145,XY_HB_DY_新余市渝仙花园$袁河街道办南侧X1XG_L,XY_HB_L_DY_新余市渝仙花园$袁河街道办南侧X1XG-1,114.576867,27.828348,宏站,华为,农村,农村,162,29454,5,60,2017/9/29 0:00,98697,农村, 
新余市,分宜县,1041521,146,1041521_146,XY_HB_DY_新余市渝仙花园$袁河街道办南侧X1XG_L,XY_HB_L_DY_新余市渝仙花园$袁河街道办南侧X1XG-2,114.576867,27.828348,宏站,华为,农村,农村,163,29454,5,160,2017/9/29 0:00,98698,农村, 
新余市,分宜县,1041521,147,1041521_147,XY_HB_DY_新余市渝仙花园$袁河街道办南侧X1XG_L,XY_HB_L_DY_新余市渝仙花园$袁河街道办南侧X1XG-3,114.576867,27.828348,宏站,华为,农村,农村,164,29454,5,340,2017/9/29 0:00,98699,农村, 
新余市,分宜县,1041519,145,1041519_145,XY_HBNB_NT_分宜凤阳接入网机房$凤阳东边村$F2FY_L,XY_HB_L_NT_分宜凤阳接入网机房$凤阳东边村$F2FY-1,114.576867,27.828348,宏站,华为,农村,农村,133,29725,5,90,2017/9/29 0:00,98700,农村, 
新余市,分宜县,1041519,146,1041519_146,XY_HBNB_NT_分宜凤阳接入网机房$凤阳东边村$F2FY_L,XY_HB_L_NT_分宜凤阳接入网机房$凤阳东边村$F2FY-2,114.576867,27.828348,宏站,华为,农村,农村,132,29725,5,160,2017/9/29 0:00,98701,农村, 
新余市,分宜县,1041519,147,1041519_147,XY_HBNB_NT_分宜凤阳接入网机房$凤阳东边村$F2FY_L,XY_HB_L_NT_分宜凤阳接入网机房$凤阳东边村$F2FY-3,114.576867,27.828348,宏站,华为,农村,农村,134,29725,5,270,2017/9/29 0:00,98702,农村, 
新余市,分宜县,1041520,145,1041520_145,XY_HBNB_NT_分宜凤阳接入网机房$凤阳营前$F2FY_L,XY_HB_L_NT_分宜凤阳接入网机房$凤阳营前$F2FY-1,114.617206,27.828021,宏站,华为,农村,农村,481,29725,5,80,2017/9/29 0:00,98703,农村, 
新余市,分宜县,1041520,146,1041520_146,XY_HBNB_NT_分宜凤阳接入网机房$凤阳营前$F2FY_L,XY_HB_L_NT_分宜凤阳接入网机房$凤阳营前$F2FY-2,114.617206,27.828021,宏站,华为,农村,农村,482,29725,5,180,2017/9/29 0:00,98704,农村, 
新余市,分宜县,1041520,147,1041520_147,XY_HBNB_NT_分宜凤阳接入网机房$凤阳营前$F2FY_L,XY_HB_L_NT_分宜凤阳接入网机房$凤阳营前$F2FY-3,114.617206,27.828021,宏站,华为,农村,农村,480,29725,5,260,2017/9/29 0:00,98705,农村, 
新余市,分宜县,1041434,145,1041434_145,XY_HBNB_TT_分宜洞村乡早木山村$双林宋家村F2DC_L,XY_HB_L_TT_分宜洞村乡早木山村$双林宋家村F2DC-1,114.80667,27.95278,宏站,华为,农村,农村,140,29467,5,325,2017/9/29 0:00,98706,农村, 
新余市,分宜县,1041434,146,1041434_146,XY_HBNB_TT_分宜洞村乡早木山村$双林宋家村F2DC_L,XY_HB_L_TT_分宜洞村乡早木山村$双林宋家村F2DC-2,114.80667,27.95278,宏站,华为,农村,农村,138,29467,5,100,2017/9/29 0:00,98707,农村, 
新余市,分宜县,1041434,147,1041434_147,XY_HBNB_TT_分宜洞村乡早木山村$双林宋家村F2DC_L,XY_HB_L_TT_分宜洞村乡早木山村$双林宋家村F2DC-3,114.80667,27.95278,宏站,华为,农村,农村,139,29467,5,200,2017/9/29 0:00,98708,农村, 
新余市,分宜县,1041435,145,1041435_145,XY_HBNB_TT_分宜凤阳乡$凤阳乌石村F2FY_L,XY_HB_L_TT_分宜凤阳乡$凤阳乌石村F2FY-1,114.640828,27.893993,宏站,华为,农村,农村,246,29465,5,30,2017/9/29 0:00,98709,农村, 
新余市,分宜县,1041435,146,1041435_146,XY_HBNB_TT_分宜凤阳乡$凤阳乌石村F2FY_L,XY_HB_L_TT_分宜凤阳乡$凤阳乌石村F2FY-2,114.640828,27.893993,宏站,华为,农村,农村,247,29465,5,170,2017/9/29 0:00,98710,农村, 
新余市,分宜县,1041435,147,1041435_147,XY_HBNB_TT_分宜凤阳乡$凤阳乌石村F2FY_L,XY_HB_L_TT_分宜凤阳乡$凤阳乌石村F2FY-3,114.640828,27.893993,宏站,华为,农村,农村,248,29465,5,270,2017/9/29 0:00,98711,农村, 
新余市,分宜县,1041439,145,1041439_145,XY_HBNB_TT_分宜钤山苑坑村$钤山东坑林场F2HX_L,XY_HB_L_TT_分宜钤山苑坑村$钤山东坑林场F2HX-1,114.77571,27.6594,宏站,华为,农村,农村,471,29443,5,10,2017/9/29 0:00,98712,农村, 
新余市,分宜县,1041439,146,1041439_146,XY_HBNB_TT_分宜钤山苑坑村$钤山东坑林场F2HX_L,XY_HB_L_TT_分宜钤山苑坑村$钤山东坑林场F2HX-2,114.77571,27.6594,宏站,华为,农村,农村,472,29443,5,145,2017/9/29 0:00,98713,农村, 
新余市,分宜县,1041439,147,1041439_147,XY_HBNB_TT_分宜钤山苑坑村$钤山东坑林场F2HX_L,XY_HB_L_TT_分宜钤山苑坑村$钤山东坑林场F2HX-3,114.77571,27.6594,宏站,华为,农村,农村,473,29443,5,210,2017/9/29 0:00,98714,农村, 
新余市,分宜县,1041518,145,1041518_145,XY_HBNB_XD_分宜县矿建机房$新下纺$F1FD_L,XY_HB_L_XD_分宜县矿建机房$新下纺F1FD-1,114.695,27.8322,宏站,华为,县城,城区,221,29725,5,0,2017/9/29 0:00,98715,城市, 
新余市,分宜县,1041518,146,1041518_146,XY_HBNB_XD_分宜县矿建机房$新下纺$F1FD_L,XY_HB_L_XD_分宜县矿建机房$新下纺F1FD-2,114.695,27.8322,宏站,华为,县城,城区,220,29725,5,90,2017/9/29 0:00,98716,城市, 
新余市,分宜县,1041518,147,1041518_147,XY_HBNB_XD_分宜县矿建机房$新下纺$F1FD_L,XY_HB_L_XD_分宜县矿建机房$新下纺F1FD-3,114.695,27.8322,宏站,华为,县城,城区,219,29725,5,180,2017/9/29 0:00,98717,城市, 
新余市,分宜县,1041463,145,1041463_145,XY_HBNB_XT_分宜钤山大岗山村$钤山江下村F2QS_L,XY_HB_L_XT_分宜钤山大岗山村$钤山江下村F2QS-1,114.57282,27.69043,宏站,华为,农村,农村,84,29725,5,20,2017/9/29 0:00,98718,农村, 
新余市,分宜县,1041463,146,1041463_146,XY_HBNB_XT_分宜钤山大岗山村$钤山江下村F2QS_L,XY_HB_L_XT_分宜钤山大岗山村$钤山江下村F2QS-2,114.57282,27.69043,宏站,华为,农村,农村,85,29725,5,130,2017/9/29 0:00,98719,农村, 
新余市,分宜县,1041463,147,1041463_147,XY_HBNB_XT_分宜钤山大岗山村$钤山江下村F2QS_L,XY_HB_L_XT_分宜钤山大岗山村$钤山江下村F2QS-3,114.57282,27.69043,宏站,华为,农村,农村,86,29725,5,230,2017/9/29 0:00,98720,农村, 
新余市,分宜县,1041464,145,1041464_145,XY_HBNB_XT_分宜钤山大岗山村$钤山尚春村F2QS_L,XY_HB_L_XT_分宜钤山大岗山村$钤山尚春村F2QS-1,114.545824,27.635915,宏站,华为,农村,农村,45,29725,5,0,2017/9/29 0:00,98721,农村, 
新余市,分宜县,1041464,146,1041464_146,XY_HBNB_XT_分宜钤山大岗山村$钤山尚春村F2QS_L,XY_HB_L_XT_分宜钤山大岗山村$钤山尚春村F2QS-2,114.545824,27.635915,宏站,华为,农村,农村,46,29725,5,120,2017/9/29 0:00,98722,农村, 
新余市,分宜县,1041464,147,1041464_147,XY_HBNB_XT_分宜钤山大岗山村$钤山尚春村F2QS_L,XY_HB_L_XT_分宜钤山大岗山村$钤山尚春村F2QS-3,114.545824,27.635915,宏站,华为,农村,农村,47,29725,5,240,2017/9/29 0:00,98723,农村, 
新余市,分宜县,1041470,145,1041470_145,XY_HBNB_XT_分宜钤山下陂村$钤山松山尖峰F2QS_L,XY_HB_L_XT_分宜钤山下陂村$钤山松山尖峰F2QS-1,114.67898,27.63012,宏站,华为,农村,农村,210,29461,5,0,2017/9/29 0:00,98724,农村, 
新余市,分宜县,1041470,146,1041470_146,XY_HBNB_XT_分宜钤山下陂村$钤山松山尖峰F2QS_L,XY_HB_L_XT_分宜钤山下陂村$钤山松山尖峰F2QS-2,114.67898,27.63012,宏站,华为,农村,农村,211,29461,5,160,2017/9/29 0:00,98725,农村, 
新余市,分宜县,1041470,147,1041470_147,XY_HBNB_XT_分宜钤山下陂村$钤山松山尖峰F2QS_L,XY_HB_L_XT_分宜钤山下陂村$钤山松山尖峰F2QS-3,114.67898,27.63012,宏站,华为,农村,农村,212,29461,5,260,2017/9/29 0:00,98726,农村, 
新余市,分宜县,1041477,145,1041477_145,XY_HBNB_XT_分宜杨梅山村$杨梅山隧道F2FD_L,XY_HB_L_XT_分宜杨梅山村$杨梅山隧道F2FD-1,114.724744,27.788143,宏站,华为,农村,农村,240,29463,5,90,2017/9/29 0:00,98727,农村, 
新余市,分宜县,1041477,146,1041477_146,XY_HBNB_XT_分宜杨梅山村$杨梅山隧道F2FD_L,XY_HB_L_XT_分宜杨梅山村$杨梅山隧道F2FD-2,114.724744,27.788143,宏站,华为,农村,农村,241,29463,5,310,2017/9/29 0:00,98728,农村, 
新余市,分宜县,1041479,145,1041479_145,XY_HBNB_XT_分宜杨桥湖丘村$杨桥横坑煤矿F2YQ_L,XY_HB_L_XT_分宜杨桥湖丘村$杨桥横坑煤矿F2YQ-1,114.640898,27.928774,宏站,华为,农村,农村,201,29465,5,0,2017/9/29 0:00,98729,农村, 
新余市,分宜县,1041479,146,1041479_146,XY_HBNB_XT_分宜杨桥湖丘村$杨桥横坑煤矿F2YQ_L,XY_HB_L_XT_分宜杨桥湖丘村$杨桥横坑煤矿F2YQ-2,114.640898,27.928774,宏站,华为,农村,农村,202,29465,5,180,2017/9/29 0:00,98730,农村, 
新余市,分宜县,1041479,147,1041479_147,XY_HBNB_XT_分宜杨桥湖丘村$杨桥横坑煤矿F2YQ_L,XY_HB_L_XT_分宜杨桥湖丘村$杨桥横坑煤矿F2YQ-3,114.640898,27.928774,宏站,华为,农村,农村,203,29465,5,280,2017/9/29 0:00,98731,农村, 
新余市,分宜县,1041411,145,1041411_145,XY_HBNB_DT_分宜钤山苑坑村$F2QS_W,XY_HB_W_DT_分宜钤山苑坑村$F2QS-1,114.73594,27.6379,宏站,华为,农村,农村,228,29725,5,0,2017/9/29 0:00,98732,农村, 
新余市,分宜县,1041411,146,1041411_146,XY_HBNB_DT_分宜钤山苑坑村$F2QS_W,XY_HB_W_DT_分宜钤山苑坑村$F2QS-2,114.73594,27.6379,宏站,华为,农村,农村,229,29725,5,100,2017/9/29 0:00,98733,农村, 
新余市,分宜县,1041411,147,1041411_147,XY_HBNB_DT_分宜钤山苑坑村$F2QS_W,XY_HB_W_DT_分宜钤山苑坑村$F2QS-3,114.73594,27.6379,宏站,华为,农村,农村,230,29725,5,250,2017/9/29 0:00,98734,农村, 
新余市,分宜县,1041413,145,1041413_145,XY_HBNB_DT_分宜收村$F2FD_W,XY_HB_W_DT_分宜收村$F2FD-1,114.7166,27.8144,宏站,华为,农村,农村,441,29445,5,30,2017/9/29 0:00,98735,农村, 
新余市,分宜县,1041413,146,1041413_146,XY_HBNB_DT_分宜收村$F2FD_W,XY_HB_W_DT_分宜收村$F2FD-2,114.7166,27.8144,宏站,华为,农村,农村,442,29445,5,240,2017/9/29 0:00,98736,农村, 
新余市,分宜县,1041413,147,1041413_147,XY_HBNB_DT_分宜收村$F2FD_W,XY_HB_W_DT_分宜收村$F2FD-3,114.7166,27.8144,宏站,华为,农村,农村,443,29445,5,320,2017/9/29 0:00,98737,农村, 
新余市,分宜县,1041417,145,1041417_145,XY_HBNB_DT_分宜电厂$F2FX_W,XY_HB_W_DT_分宜县电厂$F2FX-1,114.6243,27.7854,宏站,华为,农村,农村,146,29725,5,60,2017/9/29 0:00,98738,农村, 
新余市,分宜县,1041417,146,1041417_146,XY_HBNB_DT_分宜电厂$F2FX_W,XY_HB_W_DT_分宜县电厂$F2FX-2,114.6243,27.7854,宏站,华为,农村,农村,144,29725,5,180,2017/9/29 0:00,98739,农村, 
新余市,分宜县,1041417,147,1041417_147,XY_HBNB_DT_分宜电厂$F2FX_W,XY_HB_W_DT_分宜县电厂$F2FX-3,114.6243,27.7854,宏站,华为,农村,农村,145,29725,5,300,2017/9/29 0:00,98740,农村, 
新余市,分宜县,1041418,145,1041418_145,XY_HBNB_DT_分宜洋江山田村$F2FY_W,XY_HB_W_DT_分宜洋江山田村$F2FY-1,114.5203,27.9049,宏站,华为,农村,农村,120,29465,5,100,2017/9/29 0:00,98741,农村, 
新余市,分宜县,1041418,146,1041418_146,XY_HBNB_DT_分宜洋江山田村$F2FY_W,XY_HB_W_DT_分宜洋江山田村$F2FY-2,114.5203,27.9049,宏站,华为,农村,农村,121,29465,5,200,2017/9/29 0:00,98742,农村, 
新余市,分宜县,1041418,147,1041418_147,XY_HBNB_DT_分宜洋江山田村$F2FY_W,XY_HB_W_DT_分宜洋江山田村$F2FY-3,114.5203,27.9049,宏站,华为,农村,农村,122,29465,5,300,2017/9/29 0:00,98743,农村, 
新余市,分宜县,1041436,145,1041436_145,XY_HBNB_TT_分宜高岚乡$F2GL_W,XY_HB_W_TT_分宜高岚乡$F2GL-1,114.713084,28.034021,宏站,华为,乡镇,农村,17,29469,5,90,2017/9/29 0:00,98744,农村, 
新余市,分宜县,1041436,146,1041436_146,XY_HBNB_TT_分宜高岚乡$F2GL_W,XY_HB_W_TT_分宜高岚乡$F2GL-2,114.713084,28.034021,宏站,华为,乡镇,农村,15,29469,5,230,2017/9/29 0:00,98745,农村, 
新余市,分宜县,1041436,147,1041436_147,XY_HBNB_TT_分宜高岚乡$F2GL_W,XY_HB_W_TT_分宜高岚乡$F2GL-3,114.713084,28.034021,宏站,华为,乡镇,农村,16,29469,5,315,2017/9/29 0:00,98746,农村, 
新余市,分宜县,1041437,145,1041437_145,XY_HBNB_TT_分宜钤山白社村$F2QS_W,XY_HB_W_TT_分宜钤山白社村$F2QS-1,114.6608,27.6693,宏站,华为,乡镇,农村,198,29461,5,50,2017/9/29 0:00,98747,农村, 
新余市,分宜县,1041437,146,1041437_146,XY_HBNB_TT_分宜钤山白社村$F2QS_W,XY_HB_W_TT_分宜钤山白社村$F2QS-2,114.6608,27.6693,宏站,华为,乡镇,农村,199,29461,5,170,2017/9/29 0:00,98748,农村, 
新余市,分宜县,1041437,147,1041437_147,XY_HBNB_TT_分宜钤山白社村$F2QS_W,XY_HB_W_TT_分宜钤山白社村$F2QS-3,114.6608,27.6693,宏站,华为,乡镇,农村,200,29461,5,280,2017/9/29 0:00,98749,农村, 
新余市,分宜县,1041438,145,1041438_145,XY_HBNB_TT_分宜钤山田心村铁矿$F2QS_W,XY_HB_W_TT_分宜钤山田心村铁矿$F2QS-1,114.70344,27.6193,宏站,华为,农村,农村,204,29725,5,0,2017/9/29 0:00,98750,农村, 
新余市,分宜县,1041438,146,1041438_146,XY_HBNB_TT_分宜钤山田心村铁矿$F2QS_W,XY_HB_W_TT_分宜钤山田心村铁矿$F2QS-2,114.70344,27.6193,宏站,华为,农村,农村,205,29725,5,130,2017/9/29 0:00,98751,农村, 
新余市,分宜县,1041438,147,1041438_147,XY_HBNB_TT_分宜钤山田心村铁矿$F2QS_W,XY_HB_W_TT_分宜钤山田心村铁矿$F2QS-3,114.70344,27.6193,宏站,华为,农村,农村,206,29725,5,230,2017/9/29 0:00,98752,农村, 
新余市,分宜县,1041440,145,1041440_145,XY_HBNB_TT_分宜双林麻田村$F2SL_W,XY_HB_W_TT_分宜双林麻田村$F2SL-1,114.7911,27.942361,宏站,华为,农村,农村,129,29725,5,120,2017/9/29 0:00,98753,农村, 
新余市,分宜县,1041440,146,1041440_146,XY_HBNB_TT_分宜双林麻田村$F2SL_W,XY_HB_W_TT_分宜双林麻田村$F2SL-2,114.7911,27.942361,宏站,华为,农村,农村,130,29725,5,200,2017/9/29 0:00,98754,农村, 
新余市,分宜县,1041440,147,1041440_147,XY_HBNB_TT_分宜双林麻田村$F2SL_W,XY_HB_W_TT_分宜双林麻田村$F2SL-3,114.7911,27.942361,宏站,华为,农村,农村,131,29725,5,330,2017/9/29 0:00,98755,农村, 
新余市,分宜县,1041441,145,1041441_145,XY_HBNB_TT_分宜杨桥浪里村$F2YQ_W,XY_HB_W_TT_分宜杨桥浪里村$F2YQ-1,114.607,28.0071,宏站,华为,农村,农村,243,29469,5,60,2017/9/29 0:00,98756,农村, 
新余市,分宜县,1041441,146,1041441_146,XY_HBNB_TT_分宜杨桥浪里村$F2YQ_W,XY_HB_W_TT_分宜杨桥浪里村$F2YQ-2,114.607,28.0071,宏站,华为,农村,农村,244,29469,5,180,2017/9/29 0:00,98757,农村, 
新余市,分宜县,1041441,147,1041441_147,XY_HBNB_TT_分宜杨桥浪里村$F2YQ_W,XY_HB_W_TT_分宜杨桥浪里村$F2YQ-3,114.607,28.0071,宏站,华为,农村,农村,245,29469,5,320,2017/9/29 0:00,98758,农村, 
新余市,分宜县,1041451,145,1041451_145,XY_HBNB_XT_分宜操场凤塘村$F2YQ_W,XY_HB_W_XT_分宜操场凤塘村$F2YQ-1,114.7007,28.0648,宏站,华为,农村,农村,3,29469,5,0,2017/9/29 0:00,98759,农村, 
新余市,分宜县,1041451,146,1041451_146,XY_HBNB_XT_分宜操场凤塘村$F2YQ_W,XY_HB_W_XT_分宜操场凤塘村$F2YQ-2,114.7007,28.0648,宏站,华为,农村,农村,4,29469,5,120,2017/9/29 0:00,98760,农村, 
新余市,分宜县,1041451,147,1041451_147,XY_HBNB_XT_分宜操场凤塘村$F2YQ_W,XY_HB_W_XT_分宜操场凤塘村$F2YQ-3,114.7007,28.0648,宏站,华为,农村,农村,5,29469,5,210,2017/9/29 0:00,98761,农村, 
新余市,分宜县,1041452,145,1041452_145,XY_HBNB_XT_分宜操场桂村$F2YQ_W,XY_HB_W_XT_分宜操场桂村$F2YQ-1,114.592392,28.06835,宏站,华为,农村,农村,189,29469,5,0,2017/9/29 0:00,98762,农村, 
新余市,分宜县,1041452,146,1041452_146,XY_HBNB_XT_分宜操场桂村$F2YQ_W,XY_HB_W_XT_分宜操场桂村$F2YQ-2,114.592392,28.06835,宏站,华为,农村,农村,190,29469,5,120,2017/9/29 0:00,98763,农村, 
新余市,分宜县,1041452,147,1041452_147,XY_HBNB_XT_分宜操场桂村$F2YQ_W,XY_HB_W_XT_分宜操场桂村$F2YQ-3,114.592392,28.06835,宏站,华为,农村,农村,191,29469,5,240,2017/9/29 0:00,98764,农村, 
新余市,分宜县,1041453,145,1041453_145,XY_HBNB_XT_分宜操场衡陂村$F2GL_W,XY_HB_W_XT_分宜操场衡陂村$F2GL-1,114.651737,28.031628,宏站,华为,农村,农村,227,29725,5,90,2017/9/29 0:00,98765,农村, 
新余市,分宜县,1041453,146,1041453_146,XY_HBNB_XT_分宜操场衡陂村$F2GL_W,XY_HB_W_XT_分宜操场衡陂村$F2GL-2,114.651737,28.031628,宏站,华为,农村,农村,225,29725,5,240,2017/9/29 0:00,98766,农村, 
新余市,分宜县,1041453,147,1041453_147,XY_HBNB_XT_分宜操场衡陂村$F2GL_W,XY_HB_W_XT_分宜操场衡陂村$F2GL-3,114.651737,28.031628,宏站,华为,农村,农村,226,29725,5,330,2017/9/29 0:00,98767,农村, 
新余市,分宜县,1041454,145,1041454_145,XY_HBNB_XT_分宜操场牛泥塘村$F2YQ_W,XY_HB_W_XT_分宜操场牛泥塘村$F2YQ-1,114.6424,28.08404,宏站,华为,农村,农村,204,29725,5,60,2017/9/29 0:00,98768,农村, 
新余市,分宜县,1041454,146,1041454_146,XY_HBNB_XT_分宜操场牛泥塘村$F2YQ_W,XY_HB_W_XT_分宜操场牛泥塘村$F2YQ-2,114.6424,28.08404,宏站,华为,农村,农村,205,29725,5,220,2017/9/29 0:00,98769,农村, 
新余市,分宜县,1041454,147,1041454_147,XY_HBNB_XT_分宜操场牛泥塘村$F2YQ_W,XY_HB_W_XT_分宜操场牛泥塘村$F2YQ-3,114.6424,28.08404,宏站,华为,农村,农村,206,29725,5,320,2017/9/29 0:00,98770,农村, 
新余市,分宜县,1041455,145,1041455_145,XY_HBNB_XT_分宜操场石塘村$F2YQ_W,XY_HB_W_XT_分宜操场石塘村$F2YQ-1,114.61954,28.04011,宏站,华为,农村,农村,252,29725,5,10,2017/9/29 0:00,98771,农村, 
